user_hash,segment,total_pre_kwh
4fd52ae5948065e11f773ab6f8e7f891582df7fcd115bbc74e79a3aec1df1118,0,1899.1640000000002
4fea03ac49f0d4d80251e5e1d95eb58210bc8868df652308b6f02ca703fca6c7,0,2036.243
4ff28edc092b94e2fa2fc0ead1412690e225d0d3d8db8f4e21d189ef972ec9ba,2,4257.015
4ff360d3a9c4fd9dbd14f842dec69c08bcd8344aaea6b02bd64e6fb2e9e0826e,2,8465.140500000001
4ff4ba420ad0d4ed45fc68fb3a0d36a63a4dad42973eabd749c8c2f7cdf6c05b,0,2498.5575
4ffd39d1fbf35ac60ba643f62c6479cee0267a5d4a81d0f958a39873dbb70334,1,12697.248999999998
50102b2cfd8cb9639fa9b90bf9a79a97eb5b2d8c2b88d65a9fe33d4ba4f63236,0,2971.4559999999997
501634c152f893d786977e6f519d4861e78a14ff0ccbda406787f51cd407ebf6,0,4794.488
5017147b5ebe4e56da0f210b3f473e3402bb2262144690d8d7180dd97d0048a1,0,6436.1005000000005
5018ed672f5871122a9f60f8f846eccd592a8abf86e6fbc58a713061e065cdd3,0,4812.186500000001
501f4cf3d3c4049a7e06dc4189c39e18a68bc8a6493b4a28c5914f4e7132d2d1,2,1872.884
5021df539148c2df30f4b3ce061f5e320509a8d78ff6faf730f06e98fd30d8c7,0,983.6985000000001
50279866c206880b7217673a7e6ff125ccf7a089c22d1054faf5851ca46ce860,2,2204.0125
5027fda2837bf4f03a3d7d9bb4b9c4bf78d199899d1f8756813b1760f6792d17,2,7153.4575
502917ec363617da09bb37328414073c77256ebefce00999eeba7b9c48723586,0,2124.4555
502a9c44584465fdd5c2eb8b537d7ea2cc7968658050775aca8f79e8269f4d14,2,5738.7535
50333e45f1fc6c4aaab563e3f48ebf341290d4fe7fa5812d179a52b89de41910,2,7281.866
5036592fd6fa2345b409f8203185e967f6d7b0375cfdd0dcc566413166bfdd6f,1,8723.952000000001
50386422f7530e5ed74133b9b5bb816ff6819f844172a0c17792050f5461ed61,2,1566.3195000000003
503a26c98e151ac3cb96cad677f6d20a1c614741169951e59c86e3bfa15cec1a,0,1273.2675
50481db6bdd585979912f86c69e66f3fb3322536eca81956180b4f50f9358ce8,0,4119.5185
504d236a65a459e05d299a0c012995355d77bc508cb0d1aa1d73df23e2ab4f7e,2,1650.284
505626486c27902cb343057ae67a744d4bf9fd3d627cf9fe6cad8daa2db4d8e9,0,6829.207
50566be6ae59d2173eb31786180b979eabaeceba4e7ece73bc2caf71e4a8e926,2,8727.143
50569a3bf2b3469b6457a7a647406609b75f4ecab80d029cdcf77606798040cb,2,4852.5215
5056a343156e4ffbef84e5d8424aef74d567fa0bb81610f3410561993d226f54,2,8057.561000000001
505938222899a165a3da7c4720642c3d5678754014c6fcfe7296d83614ca42d2,2,1814.7525000000003
5060126398795d381254490d844c1a93a0a8ecab5cccf54190b30a703429f5fc,2,3858.246
5062234c92aa3f2e270462ef1b4c94f21203ea217088656ee01d32eae3a99f85,0,4171.398499999999
5066061b4da539782c27f7a85d9309b177a67e2b570d0c64f09c858041d2a9d1,0,2444.3190000000004
5077c5a6e419ef54f277d687e30527a9cbe3047dc96fbb5c3fbc54af3c60f6b9,2,3904.1590000000006
508d904504b6865a9918adf348fdc8a5145549a55b9a3c783ccf43f6170fe985,0,3510.8630000000003
508e6e1bd6d1d584e6aed3a870ad1ccbc4b02e8e7523f8bb5b1135b814c29d40,2,7191.636
508e91fabe0c202e4740cc166dd24160d66cb97aa2846f9cdf20f48b9978e375,1,11429.0125
50af74e988291cc4b744f13ddafec5750cc70e8e0baa350622ba17b6dda4bd88,2,6995.628000000001
50c73398f035bfd268c660a01b98a6ff5480baa170e10bff01dead7dd1b892c0,0,4802.046
50d01428c810b5d1e526d15d9606c1fe02f2706196759ac5b84fa67febb72a36,2,3420.0285000000003
50d24dbb9da5cb87a861bb15eeba142df5f44f5fd6e1f7d922cb284d23db4c2f,0,3145.4970000000003
50d38ccd403c218a642d2ec18bdcc7c2bfb680e329dd4cbadd6b5eacb2fe6657,0,5090.5305
50da64c7686a499cab8342c724e57bed8ff2694a4b75cc3f712fdffbec337b43,1,9505.2845
50db34eeb27decc9c58f2dfdfb0c8d3ef9dd36dc7fb6bea89dd46b911389824f,0,4921.544
50dec2fd5a2e27ab6c4cc45721d72483ce217c3e19566499c59e7e0be74db3be,2,21609.111
50e1757ce11f4b79359f64a19404099d8d6ae1cf7b00025184ce27eccec40128,2,2574.4285
50e818e0d25a6610213de97d1a0da811c1a3cbbb40340585e07e35a5d036d027,0,3675.539
50edd1891b25ea8296efdb77dca7e4da0214494f69d3f245e76be8ff85fe79b8,2,1412.5285
50ee6505facc3a6bae3f9d5ab33e3623a4cb98db1391c775092b3ad725a836b1,0,1449.229
50ef55dd53776405ec9d34aa45beac5b9f5ab3d5eb457b984bba06346ca0dd9a,0,5099.5735
50efe5c03387ee93af56e642c7c408b6aafef84e97a806ff84035bda09635290,0,4528.4845000000005
50f074e717da2e992edfe251e9a8c1ac2b7240b5f0124328dc405c8ce0019d66,0,2250.3925
50f1fc18a1007c4d892bc3b2f61b0652aec98114d1d99f5eb687ba56318862e8,2,2284.308
50f97c7d566d3650ca506c53ef0d40d1008fec4648706fb03ce78e9c2bc6a859,2,6650.3635
50fe1e0426e1b8a8ffcb7b23c5952c3c229de655318332642987922b0a19b4b6,0,1786.426
51034a76b7044b7c883574328a2394121e0a9c43008b8d6e8f6d124532471e87,0,4925.8945
510a7c015d2818f02b27a2ee6107465949fa9cd46d750db8d8d18ed9e76f5a47,2,3245.4555000000005
510fac7b308ee2ead54a125b0dfcb35e20e07112a989438f90290bf24fcb8245,2,413.566
51112ad7e1f9a633f559bf9924ea2283a67940e12cbf0dedf07d7efa6927bd82,0,2412.4945
511252dad88bcc6d74dd28d0c05df90974beca04a05f27e6e2ac4fb578036150,0,3800.8415
5119878cc868c5e6692f5d3221061f5631704004bf27d167a6c8501a62da7fba,0,3175.6195
5120c8f0f414239b01f15c7a28550ac5387f7f030f1fa581301dec4d1db21cb2,1,4264.5735
512bfd1a93d550f0383639836b5b4ccf4c5c7b62b032e3bfd43ec81738308675,1,5094.2035000000005
512e8013e4b5a0ab9edc2916cf308b9432f3e726c57ed4efb078c733cb627908,2,4165.197
5130119aae5a4877c72dc0d45442c36fc60c5711d5735b8c408e2d4685e6fa48,2,7386.6425
5132eea0714cfd345e9961a612cc4b22e45b81582b475576980e50de47f6ffc6,0,4773.347
513b4b7050184d28105746fc325d3b81d1f2ce340be8edbba62c8dc0efbdab17,0,5938.6089999999995
51457c22333111c4095bd525516f4c2096f3b0f25fe06827947991e0fe377a5a,2,5328.378000000001
515d970989ea16bf4da281aa834ffe25a1da58f0b3c10605a66c4bedce93393b,2,2590.2194999999997
5163da41e1882595d9d9371eb1fe73a1601ccf617965044c189554d1f641edf1,0,1342.9375
51684dff77beb980a95b50df49402cfdc6d83c6f971192ee54cbfcf5a7d6214e,2,3511.7525
516d467af138c88ffe29b0303830eb5d717150684464146425b6ce04f3554e3d,0,5314.693499999999
516e9a5c8de5966ad3c0cfef4271d564c2d55a7d1b749c06d45319015c65dbf6,2,16533.0795
51784e905b05237fee50d5830647575478bb10bd0f799c8512362387112277be,0,3359.5975000000003
51943ef9445ae6c86cc389dd728dd9d4ea6d5d8237c0f35acefb7ecd35ad5d24,0,291.36300000000006
51947ea60393c21ca5a049c5f70d87376285cdb28593478583086b483f82adbc,2,1879.0140000000001
5195df66b74e88f65dacfdc08d639ea896f89e5eed9f91c19d5ee06bbdd73301,2,5030.938
519c5d71a5c1177d189b3b7d0ca443ae02ebd45ed29641d15944c5c4aa83fcff,1,103.53
519e69d137de6e7657e6e56b8c71c8b834d0596c61503f31c29d448e9907c0aa,2,3409.0175
51a3d4b4a1f504bed790d547fd2846303b4c8c4735dfb846629f0d7241aa4b84,1,4011.008
51a75ca487e35d7c923da6ec1422d56ffcc31151d7982cd357de17f2d9977f6e,0,2645.1459999999997
51adeb36193ed5797265a9dbd65d210014c11729dff83ae72ef02faae02beba2,0,3560.7815
51c29aa1cafd9d07160f4924e345cf58e2782753471e63706789e18aebc466f4,2,1796.0995
51d219270e6d55af4a968d286a3f5e9499242702a486a8971dd5c2304b9a4040,0,1017.9405
51d5c52d7f79c6c3ba5976cabf8c2c198efbecf96da8fc883b032832fa743d5d,0,1060.604
51d71261cdd808d2587249d90d92c7de8b5aad1fa839d13ad2d8596d984148d9,0,1768.031
51dedd83afbfafaeefc60467c6adfeb4bf54cfa5909f3a58228a705dcdeb8a92,0,914.3100000000001
51e4f43c9947cc1eee68650d0584556ffb8bd546323c7137bfc9416fb63be52a,0,5010.955
51eb4540eea294b44829d6dcaae17bc4dad1d1c17e49170ee5391115f5b8bb32,0,3328.435
51f0c5b497414579b950a6d2b2985f5790066ad8d1eb0bda4c62a4ddd6c091d0,1,14208.987000000001
52006602c60a2670c771c418815589f315aa70e5efab69ea10e46b4e2bef9d3f,1,11236.828
52042ca087cc1bd4b3b12c209140e5f260ff58182fc10caadf46d24b74a3c054,2,239.71350000000004
5209c4ac98dae320dbecad698d49e404823e365e858a3833f95702c3a950a64b,1,3222.0339999999997
520f72e3a6080cc46ace59d3c2f7a2030f00802ec4db6e7f4a16340a6dc2c0d1,2,5689.4055
521e16f7e55db3bc9302a250610eb0447f62cdccccd84b2ed494926093a5d6fb,2,93.27600000000001
52292f0511ca33887c4df51d92e13cf8c6a75682db73f39bd566cf1ace550a25,0,2892.7245000000003
52299560a607730738bcf15f2ef2a59d35815f345f2ae8bd30204ef6d4e131c0,0,2189.09
522e36a90a018312ffa931d5fc04be5d2c5bcbf433cb63fdd97893fea28a0d6c,0,3858.696
5235b1598f6b4a6a09e5175f6d3dfe9243e40f21b5eb24cd58349451fe1e67b0,1,97.23250000000002
523885eb7ee5035b1dd328508684480f243383d0e8219a9c935974b614e60d5e,2,6911.913
5240af167f132fb2592f8640acd6d7a6951f51d5b62685d43eedd47ecaf93b25,0,3085.8469999999998
5241165458ee8b8fd78ef6664bf3f649150153db5354acfcee6a0fa3b28af1f3,0,1435.0145000000002
524227d8084f0cb2631c34a8cf051fbc3da9d8a8b1e3e5f926d48c525bb148a6,1,9499.117
5244c170889d0ae85d6a2794c4cf87c377a385a54c8a280cd099c2661f0660bf,2,20.255000000000003
5247066e00f9cc9fb60938d4cd88291d56ce0c61a231e8870c8e53f0617d3abe,0,3199.2235
524c25ac0616c6615a0b60800867aff546cf8c8dc18cf849c49b95df925fc8d0,0,4247.9615
5250ef9b8fdb4ba250b4e51e1f257ab96bb44f7d5a0da09a04bcdebc9ff2661c,2,1676.6190000000001
52635eb136053a8e446708933ceaa62361c14ebdc250d30a12a343c38d6d2100,0,7912.187
5265ef0a62e210903e93ecc5352224e542d7a7b134495db9ad799911d131edc5,2,147.185
52677e7f6c6e376bcfd629a1bb75c940c4f154a99cf7d9f4f7ee38de14c01e0c,2,2579.941
52677ea3e5706b0be6eeb41c87c0b1933c2e91fbc2582f979af1ebb9740778c4,0,2447.608
5275b46e6552b56f370f34b4f86eac44a175a8e453a26ac79ea7fc090662d893,2,4214.9965
527c713dfcbddc7c3bb189855f9d51362f0481a46d65e9d8b2f4b3abd4943890,2,10086.856
527d4a8155b0232d65c93ebade0e10c50518810630d569c8260df0182a601b8e,2,2538.737
5280793493ea3697ca31af2299cd5e4ec8bc80ed8d5a2286794b155548cf7d54,2,3917.4065
5280b1d51ce4ed271d01372cc1ca2602cf9b43eb522b895288b5b093e00be265,2,3990.8505
52822de0f39ea6163b9036500eca96ce4ace0069bcd9c1c500042b7fe71889de,2,2536.7435
528414e5d2e9bd8dfd65612d331bffb5f3cf21e42106deff64e3560ae657cc7f,0,1613.9965
528d9421d2a35f43cdc48ec4eafe6fb053543dcb03454f46bef53818730941c7,0,4512.923000000001
528dbd387b54392a10175c853ff67d1c02f357bf2d798b6ea237229beaa0fee1,0,8191.008000000001
529a7357d83c25a9201f7c7cac48b15cf76dc619feab7f787af415f8534eb7fd,2,1526.5325
529ae5e4fe4f409ecf92336a597108f6978fa612438f53fd3b968bbc16d3737a,0,2433.2625000000003
529afbdc6d4fa89525c3b91b7abb83b6d5e549127fd1935b6bd72f2afca2d9c6,2,5875.990000000001
529b9a5d9fef16b6ab1ac574a55918768ba21235574d91267ae0c3d64e704f9f,0,3577.4449999999997
52a036e6814a05b2122dc16e3d1ccb410533c6a21a7a6cba7b8d0407ceafc720,1,18571.1765
52a80c432e89cd61e775d435ee4db56aeeee61b620436e2a92e2cee68857abf3,2,2353.4315
52bf48b213558f764cb7e19ebbce181c0aef3eab7a8fc52b18605989a8c1a5b5,0,2123.8334999999997
52cd363c1b8cc66a6b0c0748855a264a20d4bb175af13b10cdbd3b1bdcd943c7,0,10342.100499999999
52d35e997c7ec0b22d4fe1f6f12fdfdccbb402acc4d3326590fd66361dd5af4b,0,2599.2574999999997
52d3a9cc350eef41205104b3b8d70bea12640b1c85b4341fc21b4e243757e199,0,2197.8135
52d92f64de76591f3bca3f9f9273347968871bd412ebff7243bb0713e0cb3b6d,0,4963.9275
52e2ddb4721f52978e14edec88db035afa1d85c20777c33ed681a2ccc4103e87,0,1669.1200000000001
52f074e4fe4431846c09479c5340b6d2c19edbd2e4c9c134c231fae11a2649f7,0,5227.9725
52f08972ee1c1bc78ba58f629caee0d0bed9c692e6e5ba4c275c7f163223a432,2,2415.9435000000003
5303768d43f9ec42a955f9951fe364ec559f3f7ba98502ffbf9a83c3ac924d70,0,3131.1995
53045d059bd3415ff86ab1d1b85a33932539eddd45f6c9ed1ba99ac08ef28291,0,6120.978
5316c16e8bf2cdad98407109d9be4630a0ca5ebab56029c53525872745c73960,2,10171.679499999998
531dca940031f8b9e3345df56019ada24cc6559975e40fc1d179c2b0800b67d7,0,6236.289499999999
5327111ade602cf44d093303102cfcf9b0085aff0412768a21153e5c319601e0,0,4888.1685
532729a678a85cfba85c56436f8d677b4f66496de639c0e1bd216c1b9bd7baf9,0,4202.174
532964afa3dd9c4a9fa056fb0672f96238a6cd46132fa1bda748167d5093dceb,0,3700.8475
5331dcb949df8672e207e779cdfa894019b60be7fff1e39776d7a0b77aa7327e,0,3114.5535
533267e449b50453084146af66d18b01fbadfa71e17f2c810b43683010967f1c,0,2670.148
533676a675c697b3b3639cbdbd0ed0f1ac386a15ee935ef6af2b8e329b50752b,2,3949.004
5342b374a5df31f94a823a0a4eefa96100ad2edca14565daf814ddec2021a13c,2,24592.211500000005
5343f3e8cb5d9b016565c98d27c973a36c0569f18f7bce1a5845152eec963557,0,2184.575
534c088c1d1690289a3ad3d6a2f001bc83c5c13ff8308a277f599c23ecb5a76f,0,3101.6705
5355e3d53d47b54c0f6b34440c5b6f08350cd3be7aa8ef97894c9d3ecf96dc43,0,2912.9880000000003
5367da4ea5a9814865bcc6fa1aa9b0a4900b80d5cd03d169be109bbb1830ee48,2,4008.7960000000003
53696eb638bf5c152e7e5f88c9b95c37842a28a253449cfa67d97417cd9cf096,2,5459.094499999999
5371f2791531e9d7c1d170575f4ed6c3786d4e851eaa53a95c0a913568f5c414,0,2315.361
537b80b71df049ca2cf0cb014750709e0bd466395e82fcf06988627178b98a69,2,2876.6765
537d95fdcbac96d4478082ca262fc60dff1a2364889d00faf56313d30871d30b,0,2769.3860000000004
5380d2001ec61f50a1cb569552721f38582c3ec1a7f401d25765eb744a4a936c,0,8608.7405
5383c1b231096f4cfda2c43b236f4824b846c515c76e3625b0027989f4c8380b,2,3207.3644999999997
53847eddc19ada1b53122f2077d904ecb82ff92bc0f7baeb630aa23ba28e9296,0,881.3684999999998
53894908f46f1cfc670c78164057299271936292f39f0fb6abbea173e8609c0d,0,3489.937
538f9f58c053e4183d14e71ada4654b92d61c0e81c1a8b156fbfff3416739833,0,3278.9515
5390f7f4d40c9fc83a6f122cffcbb8a593725d799ec5a652a8138bd3c345a726,0,6070.1425
539a2f12f685131a01d44309c71149731a2f7147822a35e53fa93154af47c5e5,0,5217.3015
53af335e31c154dcbc5c49e9902fa83a20af4254fe95795f67b5151f40235302,2,1798.7430000000002
53afe388a6d278ad936465d7f246ae77fa4885f58d0b0fc9321716e5381a9aa4,2,579.223
53b15360905a12687e47e62c6cf215916333349415b08369d2b7c1ba5e1c6c72,0,1255.971
53b2e85698760929468f8b02d17dfdfad33768a098448d7b8cc67581cd8526ad,0,3142.921
53ba88a4b35e16cc2821d957678ca9356bb83585889c702b86fb785267ab055b,2,5961.4715
53d20daba14b682179b29f9b0f36d6dcf62a9ed136ece300e1590da7d29ff339,0,3020.3055
53dc5ce11c927ce519fb856407d5808a6159f37b0167d80aaeab7892694b51f4,2,4120.061000000001
53ddce3c2a8e2e7fa80eb88f22c74be7bb4794a53ecabe4ed0a9b27b51e9bc66,0,3832.3869999999997
53e4defc4f1047229d285b55fc50c3a1cacf57d589331e650532317a36f0bdfb,0,6738.667000000001
53e6434fb9071c4bae8c09ec6eaeb7c9c1ae96db74d62d5ea6b7b22c3a61e514,0,2872.6433333333334
53eb0320f01cc1ba9686abf364e9b7f4c8165f0260b84c3bd637638e3f4a0aac,0,4609.0935
53ece5dfd5f6e98234ff287bde4c90ada05b11ab95d9fe51eb6b45e010279160,0,4659.311
53f1e2476a61ce046d9567988d0602966558124b294e0b6959a6b99cdc92f6fd,0,1978.6445
53fbd72544994a3b4b507c6524e7f4c91506b5f3ce154325fefb794888de910e,0,935.1815
540b09154bd0d2db4cae028613c590c26eabfb81d773b0aa6e83431b8d0e03e3,0,4406.061
540b8a305f3c09fc6f18ac41663939905fd6ff13612618325c1a5e54ced9b884,1,3569.255
54105c7266507d902ae1313375fd5a81fb03d5a87207fc3c3194afb66f391173,0,2149.883
54108ee35b07a413f3ab14cedbbf26004892df7c773a72b720fc564a3ffcaab5,0,189.8565
5415614f78ffe3e4894baed7c3dc7ae338837d1261f8116c0d0fe780059b977f,1,5251.9275
54179a80e2d034a5d019e02cc96d2c23b8250d4eb83579ace0deba0e96e3cee1,0,59.77
541d533b538f442e8841dab9991e12830d70a1a8aa09ce3d1697bf423b1a1a00,2,4045.2315
541f9afeddb3cdaa6e9b252e373067afdfb17452f126f0a60fd304d176452cd9,1,7880.9125
54205650b20fc37b8925264b27778aa022626feac11b123d68be324cb840754a,0,4048.7574999999997
54215839374f8b6c9b6077f0f09e8c56c332ec6acf82fe966a6c20cf4621185c,2,3989.07375
542375c48f9f615cff2b7295eaec881f6ccd8f5a0a16fb561bb792d40705d5e5,1,7098.192499999999
54262fc294ce9825cdc2ac5cbd06158db0b8025a1d74bcc490e69ac46a9d62bd,0,3061.8595
543037de76ff88cef545edccbb9570e0b174c6ac604c9b195cd2bd9d4f602c7a,2,11011.1785
54308a9faf5172ec059ec31b6c767466fb42de251a52deab10b2b53036fe1697,0,1336.5705
5434ec0d579739a00242b42b69f3fb6d01315e8502995938749e4ef4116617ab,2,13501.644
5460fce29ecd72452bc7a8a33c96fd459415e57bd916e8c93618b50138c03728,2,7992.445500000002
546d2a7ca0b3d2cad6656fe8275050af70995b1ad805ae6ce78fa56ba3be34f5,0,2025.2675000000002
546ef77f4f83d7afb83b8e6dd7066a500acf38d2b628c3271a56477aee324391,0,4852.865
547101709763845b8e37c88bd2e098538590c7f69fed384ce6f987e9cfaf4899,0,8934.2095
54727c74f928ed17740d69f0ab14be0c76deb6bb89395a45756e575f7acba098,0,7586.920499999999
5472d9d80e88b7d513d0fbeba2cb644d96904aa72337e9095d8f31e486488210,0,8559.470000000001
5476f791a15a08765ae9c04405d65c77d2429b284bf72f8bb850497a294026be,0,2522.458
547761969e4398b9fb56359ad8ef960c058a1582316d9b06a86936e6b328de5c,2,1195.3415
5478e88b806c0f60bf64b1627505365aa077e35b569833af54f1bafdb8f8c4fb,0,5442.712
547cba8be2613acf6d293defb4e831054f8d7e0e48f5ba61481995090e0b765a,2,4379.105500000001
54832138faf80d5c2ef65c535ff7e7efbf2f5cf43eca2cd77b6470dcefe40c24,0,2545.1965
54880224d72952b811e400bb34dca899bee0f7234f7e2bdb93c64731d036263a,2,1249.0555000000002
548eef51da7ad520541cc5a62031fd4eec48eb70d803da2fc5e82a78554d38ad,0,3459.7915
5493b5963845495caf873bc524c4c090f63473d0d383593b68d691d59777529f,0,2336.7725
54b487a98b4dee651056c0863e8f32ffc47fdacdf72320cf69f2291abe48aec3,0,407.8315
54b61ca3c8a345b1032d16bce263b113729973a8d79b007452fb29fac1fe08b4,2,6337.794
54b686dff435f138a26c9cd03a94e229d54d9294b96a13303814264baac93cee,2,1251.4560000000001
54c7533a24f659dda3777d9136b5a7d2fca36f27e12337f8d1ccb3f391742292,2,7486.329
54c9d7e3420ebfe549b6aba17b9f55fd6f2b691ebdb4de95185f19e56612a8b4,2,6886.1095
54cb2207cf8cf45d8d5bbc4ceb1f89f50ecc7714a068576174c1a40cc722102d,0,2993.8935
54d500c446ba1022cff387530dbf68f1015d7ebb9e3a16bb54b1bcd9246e92a3,0,4777.8315
54da7f90b4b6e7b0eb731a6e22566e4d502134a074b05de7758bf32a9ca167c4,1,11783.733499999998
54db12ff6e4e4eeeed4d3d9a029a689e33a4767263d3642827c9164b066cf0f6,0,5525.763
54db4a710071b42ec81587e54a5055400a81e01068dc5633c4f91c3048e841f2,0,4438.293
54de874f836c534aeb9e28776113edb1bfe0eea386f96f2feea37f1d0fb5f2fb,2,2676.63
54e353d6bcf10ed9c2283c327386bf27569e915e4a63d5f6b77b892cd3067a4c,2,8844.074
54e46b4e816d3b89e3487add07d6e29ff7a810923ee42d6ad6cfbc72cf4391f0,2,4008.71
54e4c12376a39195e0f3359c82a3b2628c82ab42f75ca02996912426bbae5359,2,2375.312
54e918d71e838f27f35a92df682d4b96b10ba60767ceaab4df1510901d4e3646,0,3823.7540000000004
54f1a68afc6b5a0aaaff9d516732df26793fa4d91628b78f44454332d9cf5f2e,0,2176.9094999999998
54f315526754c4a92db11f34b4f1cb29abcf0ce13b10d30462ed0440085bfdb3,1,3699.9835000000003
54fab9ed38293a79828e90333fb061f087b32a20bcc0d74b709f72e79cdad5fb,0,4066.156
5503226376e02470cc3faebb110ae8f8b87f32e7ede6be604e7051b2c74a5676,0,2398.4405
552123c168d6133f972aa0cb6a933c70acbd66009309bbac83fc1440e72250b0,0,5206.9945
552826aed3f902f56665b74f7b741a7048a472215999ed1ad7144b970b7983a4,0,4297.8545
55290290b4f9b87f744d5acaf0718d26302654b78e8feafc3cbb6efc95af61ec,2,18045.6745
552938ed7f7aaed63b47d47fb036473f192d40157421a75d8c27efff7f3217ca,0,3189.6800000000003
5530fb22a2f591afc12ec5ae2bce8f2558a66a5320e7653b2f9015a13039368a,2,6687.0345
553466a719bb3ed776bb2720cd9d127d86bff7db79cfa28168d9814a4081b9d3,2,6190.2825
55380be1a74d0fcf93e1deb78c16872e5e19c39cff710f735ca41c60ee2a212b,0,3363.3905
55381fd7bf1dcef395677129dbff879f93c08a640148da2390f679262b769c9d,0,4095.6404999999995
553b21301946072d5a718030a435462684747afd909157dea99fc38bba3acd2c,0,4528.5185
553be78d360e2e6081d452ce88311ea38d56b097a847ea877145c24a2ce2797a,2,1190.2725
554002a5f17c069a8105788bc85b324decb0ea43df5a4e12e0d4b4a6fd8c7c95,0,6896.202
5540f46a04c654458b59118e71b346bede6ca94cca31ef0a12210164081afa5a,0,5412.867
554f539e8d71b07a6810c17f604a7d5ce5e74f883e91df33157d2c2020db9945,2,2237.8515
55518bcc3029b484123865ad6afcdd72b2e3a473786a0fe9034eed9eaab3af5d,2,964.9145
555d9e33b890c148c03f0a8f1334a50150e2b5b0b56bd528db91fed72bde2c35,2,4212.1755
55680d2cc98229e3cee26c7334e0d4066a2b6022d55c0e99113b6ab45a68788a,2,15868.526999999998
556a07823a98a34cad12885e6236cde03be6eb8342c28f6c58594ea190f2e93a,2,5220.191
5570b5154aa34e64ae0b72b061876bf1e291f69457c9f6a954ffc9b89adedd67,0,1678.8285
55782f7309cb525ce6247a21a037fe8d3ff6f42f1e20404fd03e604c328ba014,0,1318.717
55819af248116e04a160b2527b8167714a31d51c7c1553fa7306fc3f32f19b53,0,1750.7855
558831117745000311e4800830f2ef75813f7c9a472277709ff7ba641ed786ea,0,1538.888
558ac8bfe0cf0ba119ec1e6364ff882ee818fc841dad1fab0d3512ff964a921e,2,6457.0425
558f1d30cd62eb168e6e5290525bc6ca16ff43ea7e3d64d47d52eade6216c4cc,2,6312.812000000001
5591086711665f40e169df9fde3cc9e8f2ff9fab64ec009e5fbcff35a7a696ec,0,2700.484
55a3c4051d069ca15eefcc52d96b842eb88efb6a3703debd245bc9c2f5e10eec,0,795.6225000000001
55a95cfdb87644d820c177fb39de059cba1c7db60090665f4da40e9b30c91d47,0,6649.683000000001
55b0a0e43d66e0049b0d710a57e7490be6bdbbb3550e3e2825ec7581da8747a7,2,4659.262500000001
55b368cff49e14df933700b2a325635225f8324fac932977efc8cb265a3a0a3b,1,12884.346
55b44bd2f0830a486eccd46be73027eaaaa4cd3347da648997b1724c4ef90208,0,1791.6145
55bbe5f521074cf26fb0b9bd22d1340bd7da5a0faf0a4a81dfe43ecd68216af8,0,2849.9425
55c5127fd4e43d9a5e3145265072efd553f389b149823a15fe4618f0ecd6fb4e,2,3236.5665
55c9da1ee20c309c9aff41e67ace29934eb296cf41baac0ffb7f0b799e67228e,0,8452.469000000001
55ca0a60f3c7aaedb208b561e831348616621c9a5d5085d9eb78214ffef09946,2,2788.5744999999997
55cc82ce2154eea3f3007064df28c2300495409126131919a4ef58031bbcc266,2,5197.6165
55d13b9a97ab5076e8455613bc3aff3d6dc1a0dec5fc3d98212c7bc38e0e647e,2,3207.8740000000003
55d280c0e16be9fb4640b19bd1e39226c1cd8bdc029876c38f869d216c4768ea,2,3635.62
55d7577705f49e0f5e2d36d97b6e0757e62d055b40052338b5edde924f027bb2,0,5280.686500000001
55dc9c7e43cf3674497c4eda73b09e0468559eef994e28c6360f9573199df2b1,2,2275.1885
55e2941dc82735a14f2a699f5bba33dcf52f102fb023cf424c3fd1501e3509b8,2,8111.347
55e614547b912d93c3520b2ab2ce2e03d24f7a7cac57e8dd4df442f8c9b70ece,0,6970.808
55e750fe21a3696eaa404606948d4aa15d527551dd898836228ab211156a0461,2,4788.5785
55edf29d436ce080a0cde4c6abaf07c9869969ff0eedcaf52f6a91a86e822f81,0,7061.071000000001
55f64df050f4c4a21a8bddcb04a9c0ebe5372668bbc372b00f3e6a269dbee113,0,1776.941
55fda3870c734519117178eec52e3bb4606abc325122802748ab8b1ef9a583c1,1,10985.3945
55fdf7b30126b44fb7a4e34a3c9a6b1ae57449aa7bb4b5d4661ad1b1416955ac,0,1508.19
5603c23011d5abb99fd822857c281415a1b72393250df9043af381d9a9f7f1f6,0,6019.011
560424ec7c775c1e88471042d67ad1deaead8b0a84ac0b613ab1bd0955458ae7,2,2220.081
560946159cb83c83269903f0c24d25c3358dd4e623878c0e596c4e9ababb7ee9,0,6997.656999999999
560af307fdfc7a61664caee999acbd49fa42693ef3b403e81779288641096990,2,791.39
560cd06da638a7e2ec06a342b64bf68bbc69f70baa9562bb3c28466f9152e705,0,6376.2660000000005
561a6ec2defa44e0f029bc3f0e68eed97f46992d0621c82ffcf60c6fe7f48144,0,1317.5935
561a8bd3741156b4e10e589b3b8b5ebf77b7ef380ac910e20bbe66409a1db842,0,2388.867
561d6140846c81e8acfa90ac1a3f3e740ff306a8e7af57f367ca7364b8cfc616,0,2507.4
5625294ee2d9b003dee719cfcc8d085fa21268a7f814b217bfab989d68d49395,2,4127.2145
562bcfd78d9d2bc3994b7a1794b64b89b09a52086e6e02ffc3639b55eb48082d,2,5496.1515
56429c130bbe62239cc70eb223446934bd93b16ac2ea8dbc3ae315ba57c4ca49,0,3257.9435000000003
