level,bucket,n,raw_cov50,cal_cov50,raw_cov90,cal_cov90
portfolio,h<=24,1224,0.21895424836601307,0.47467320261437906,0.545751633986928,0.8986928104575164
portfolio,h=25-72,2448,0.18382352941176472,0.49019607843137253,0.47549019607843135,0.8782679738562091
portfolio,h=73-168,4872,0.17692939244663383,0.4815270935960591,0.4628489326765189,0.8830049261083743
